first_order_date,last_order_date,orders,quantity,revenue,postal_code,city,country,today,days_since_order,id,order_ids,avg_order_value,avg_life,customer_value,customer_lifetime_value,purchase_frequency,profit_margin,clv,month_year
2018-04-10 15:58:41,2018-04-10 15:58:41,1,1,33.06,3061GA,Rotterdam,NL,2020-06-18 00:00:00,799,9945526991635151314,12843409007455173017,33.06,0.0,41.940823529411766,0.0,0.00196078431372549,9.918000000000001,41.940823529411766,Apr-2018
2018-04-09 13:04:08,2018-04-11 09:09:02,2,2,48.06,2941GH,Lekkerkerk,NL,2020-06-18 00:00:00,798,3249640931105163064,8742652062155639183,24.03,0.0027397260273972603,30.485117647058825,0.08352087026591459,0.00392156862745098,14.418,30.485117647058825,Apr-2018
2018-04-11 21:00:15,2018-04-11 21:00:15,1,1,22.0,2225NG,Katwijk,NL,2020-06-18 00:00:00,798,7268431342014151417,17224805882305543146,22.0,0.0,27.909803921568624,0.0,0.00196078431372549,6.6,27.909803921568624,Apr-2018
2018-04-11 01:48:28,2018-04-11 01:48:28,1,1,16.98,8223ZM,Lelystad,NL,2020-06-18 00:00:00,798,14619512619608517925,5996714383650924945,16.98,0.0,21.54129411764706,0.0,0.00196078431372549,5.094,21.54129411764706,Apr-2018
2018-04-12 20:11:55,2018-04-12 20:11:55,1,1,22.0,1067CB,Amsterdam,NL,2020-06-18 00:00:00,797,18195079599371461677,16776309756355406881,22.0,0.0,27.909803921568624,0.0,0.00196078431372549,6.6,27.909803921568624,Apr-2018
2018-02-19 13:02:20,2018-04-17 14:42:16,4,4,84.98,8933BG,Leeuwarden,NL,2020-06-18 00:00:00,792,5030526790065006384,9610436057225286139,21.245,0.15616438356164383,26.95199019607843,4.208940934730056,0.00784313725490196,25.494,26.95199019607843,Apr-2018
2020-03-30 10:40:00,2020-03-30 10:40:00,1,3,29.0,2613 NT,Delft,NL,2020-06-18 00:00:00,79,15605847705102891444,1944183259145791654,29.0,0.0,36.79019607843137,0.0,0.00196078431372549,8.7,36.79019607843137,Mar-2020
2018-04-24 21:26:55,2018-04-24 21:26:55,2,2,37.32,9040,Gent,BE,2020-06-18 00:00:00,785,17407376689206179576,6452228739080977689,18.66,0.0,23.672588235294118,0.0,0.00392156862745098,11.196,23.672588235294118,Apr-2018
2018-04-26 16:42:41,2018-04-26 16:42:41,1,1,0.0,1323RE,Almere,NL,2020-06-18 00:00:00,783,11465684278233347877,11191168076040268696,0.0,0.0,0.0,0.0,0.00196078431372549,0.0,0.0,Apr-2018
2018-04-26 20:52:55,2018-04-26 20:52:55,1,1,33.02,2231ZT,Rijnsburg,NL,2020-06-18 00:00:00,783,10282255707762402186,18387418344520209395,33.02,0.0,41.89007843137255,0.0,0.00196078431372549,9.906,41.89007843137255,Apr-2018
2018-04-29 10:11:59,2018-04-29 10:11:59,1,1,6.6,1011CM,Amsterdam,NL,2020-06-18 00:00:00,780,5737311179170122421,12658187453757333697,6.6,0.0,8.372941176470587,0.0,0.00196078431372549,1.9799999999999998,8.372941176470587,Apr-2018
2018-04-29 13:42:25,2018-04-29 13:42:25,1,1,28.3,7041AV,s-Heerenberg,NL,2020-06-18 00:00:00,780,830250973252523383,17446743337495066944,28.3,0.0,35.902156862745095,0.0,0.00196078431372549,8.49,35.902156862745095,Apr-2018
2018-04-29 16:56:05,2018-04-29 16:56:05,1,1,14.15,3111PE,Schiedam,NL,2020-06-18 00:00:00,780,16733900300780852869,3422339980171123407,14.15,0.0,17.951078431372547,0.0,0.00196078431372549,4.245,17.951078431372547,Apr-2018
2020-03-31 12:58:00,2020-03-31 12:58:00,1,1,38.0,1441 GH,Purmerend,NL,2020-06-18 00:00:00,78,6805169899450898500,17894934699277233315,38.0,0.0,48.2078431372549,0.0,0.00196078431372549,11.4,48.2078431372549,Mar-2020
2018-03-27 02:51:02,2018-04-30 05:42:22,4,4,71.06,1183AM,Amstelveen,NL,2020-06-18 00:00:00,779,16497109946862871678,12268890863505956590,17.765,0.09315068493150686,22.537166666666668,2.099352511415525,0.00784313725490196,21.318,22.537166666666668,Apr-2018
2018-05-01 01:39:09,2018-05-01 01:39:09,1,1,28.3,7325PK,Apeldoorn,NL,2020-06-18 00:00:00,778,370308189759117885,3305811890067810364,28.3,0.0,35.902156862745095,0.0,0.00196078431372549,8.49,35.902156862745095,May-2018
2020-04-01 18:33:00,2020-04-01 18:33:00,1,3,29.0,9000,Gent,BE,2020-06-18 00:00:00,77,4479853134201170770,6421677155929426859,29.0,0.0,36.79019607843137,0.0,0.00196078431372549,8.7,36.79019607843137,Apr-2020
2018-05-19 03:36:02,2018-05-19 03:36:02,1,1,22.0,1319EM,Almere,NL,2020-06-18 00:00:00,760,3007406346383198999,12493771166406185371,22.0,0.0,27.909803921568624,0.0,0.00196078431372549,6.6,27.909803921568624,May-2018
2019-09-18 02:57:00,2020-04-02 19:44:00,2,7,50.45,3552 SL,Utrecht,NL,2020-06-18 00:00:00,76,1149967485807527124,4228477296625450316,25.225,0.5397260273972603,32.00112745098039,17.27184139135106,0.00392156862745098,15.135,32.00112745098039,Apr-2020
2018-05-23 18:06:31,2018-05-23 18:06:31,1,1,8.0,8911LG,Leeuwarden,NL,2020-06-18 00:00:00,756,2184728077294391984,3544519144830169959,8.0,0.0,10.149019607843137,0.0,0.00196078431372549,2.4,10.149019607843137,May-2018
2018-05-26 06:18:41,2018-05-26 06:18:41,1,1,28.3,3075RK,Rotterdam,NL,2020-06-18 00:00:00,753,18237998059634421729,8585586187153294109,28.3,0.0,35.902156862745095,0.0,0.00196078431372549,8.49,35.902156862745095,May-2018
2018-05-28 20:55:29,2018-05-28 20:55:29,2,2,30.0,3632JG,Loenen aan de Vecht,NL,2020-06-18 00:00:00,751,10447377506206660019,9864329021569860792,15.0,0.0,19.02941176470588,0.0,0.00392156862745098,9.0,19.02941176470588,May-2018
2018-05-29 15:08:10,2018-05-29 15:08:10,1,1,9.92,3818DX,Amersfoort,NL,2020-06-18 00:00:00,750,18136211477132930825,378154785398854286,9.92,0.0,12.58478431372549,0.0,0.00196078431372549,2.976,12.58478431372549,May-2018
2020-04-03 19:02:00,2020-04-03 19:02:00,1,3,29.0,2377 DT,Oude Wetering,NL,2020-06-18 00:00:00,75,18404618140578788406,10089537366856656236,29.0,0.0,36.79019607843137,0.0,0.00196078431372549,8.7,36.79019607843137,Apr-2020
2020-04-03 19:41:00,2020-04-03 19:41:00,1,3,29.0,9718 JC,Groningen,NL,2020-06-18 00:00:00,75,8484380446437309367,12497712932200379949,29.0,0.0,36.79019607843137,0.0,0.00196078431372549,8.7,36.79019607843137,Apr-2020
2018-05-30 17:29:55,2018-05-30 17:29:55,3,9,114.57,5658EC,Eindhoven,NL,2020-06-18 00:00:00,749,9711640385361904579,18051620819744203404,38.19,0.0,48.44888235294117,0.0,0.0058823529411764705,34.370999999999995,48.44888235294117,May-2018
2020-04-04 23:42:00,2020-04-04 23:42:00,1,3,29.0,7591 NR,Denekamp,NL,2020-06-18 00:00:00,74,12915892871641498580,2683239866069237998,29.0,0.0,36.79019607843137,0.0,0.00196078431372549,8.7,36.79019607843137,Apr-2020
2018-06-09 13:52:36,2018-06-09 13:52:36,1,1,33.02,2243AG,Wassenaar,NL,2020-06-18 00:00:00,739,5656505604888417711,481549721501125338,33.02,0.0,41.89007843137255,0.0,0.00196078431372549,9.906,41.89007843137255,Jun-2018
2018-06-13 11:08:02,2018-06-13 11:08:02,2,2,84.9,1075SN,Amsterdam,NL,2020-06-18 00:00:00,735,5730089164586207989,11613892618661372109,42.45,0.0,53.853235294117646,0.0,0.00392156862745098,25.470000000000002,53.853235294117646,Jun-2018
2018-06-13 09:23:03,2018-06-13 09:23:03,2,4,164.08,2051GM,Overveen,NL,2020-06-18 00:00:00,735,16629579355517492237,1373092048816384946,82.04,0.0,104.07819607843138,0.0,0.00392156862745098,49.224000000000004,104.07819607843138,Jun-2018
2018-06-16 09:02:00,2018-06-16 09:02:00,1,1,9.43,6534TD,Nijmegen,NL,2020-06-18 00:00:00,732,9655815184656748153,1941251043927792671,9.43,0.0,11.963156862745096,0.0,0.00196078431372549,2.8289999999999997,11.963156862745096,Jun-2018
2018-06-17 15:54:51,2018-06-17 15:54:51,1,1,28.19,22885,Barsbüttel,DE,2020-06-18 00:00:00,731,7807926275085871484,2956578122717328131,28.19,0.0,35.76260784313725,0.0,0.00196078431372549,8.457,35.76260784313725,Jun-2018
2018-06-17 21:17:45,2018-06-17 21:17:45,1,1,33.02,1171WS,Badhoevedorp,NL,2020-06-18 00:00:00,731,10062704806684911106,15245449361729145999,33.02,0.0,41.89007843137255,0.0,0.00196078431372549,9.906,41.89007843137255,Jun-2018
2018-06-18 12:11:05,2018-06-18 12:11:05,2,2,46.0,7553VP,Hengelo,NL,2020-06-18 00:00:00,730,18154619171131693327,16880211552698773698,23.0,0.0,29.178431372549017,0.0,0.00392156862745098,13.799999999999999,29.178431372549017,Jun-2018
2020-04-05 09:10:00,2020-04-05 09:10:00,1,3,29.0,1141 ZK,Monnickendam,NL,2020-06-18 00:00:00,73,10222035376034696935,15375087062325143850,29.0,0.0,36.79019607843137,0.0,0.00196078431372549,8.7,36.79019607843137,Apr-2020
2018-06-21 17:44:02,2018-06-21 17:44:02,1,1,12.88,8790,waregem,BE,2020-06-18 00:00:00,727,17572189036354151230,11472111409730740889,12.88,0.0,16.33992156862745,0.0,0.00196078431372549,3.864,16.33992156862745,Jun-2018
2018-06-23 21:21:44,2018-06-23 21:21:44,1,1,28.58,2400,Mol,BE,2020-06-18 00:00:00,725,12689340847660621122,14083246578895009274,28.58,0.0,36.25737254901961,0.0,0.00196078431372549,8.574,36.25737254901961,Jun-2018
2018-06-25 12:33:12,2018-06-25 12:33:12,1,1,28.93,4822XL,Breda,NL,2020-06-18 00:00:00,723,6457388787559873708,6915443766876309045,28.93,0.0,36.701392156862745,0.0,0.00196078431372549,8.679,36.701392156862745,Jun-2018
2020-04-06 10:26:00,2020-04-06 10:26:00,1,1,38.0,9742 EZ,Groningen,NL,2020-06-18 00:00:00,72,13825151879526898690,13130767656049231104,38.0,0.0,48.2078431372549,0.0,0.00196078431372549,11.4,48.2078431372549,Apr-2020
2020-04-06 20:24:00,2020-04-06 20:24:00,1,3,29.0,3911 AW,Rhenen,NL,2020-06-18 00:00:00,72,8439412255268435998,6745568935136678421,29.0,0.0,36.79019607843137,0.0,0.00196078431372549,8.7,36.79019607843137,Apr-2020
2018-07-03 18:50:48,2018-07-03 18:50:48,1,1,28.93,1094ET,Amsterdam,NL,2020-06-18 00:00:00,715,2494717914646970864,12130902185253025879,28.93,0.0,36.701392156862745,0.0,0.00196078431372549,8.679,36.701392156862745,Jul-2018
2018-07-05 21:31:12,2018-07-05 21:31:12,1,1,28.93,8303BV,Emmeloord,NL,2020-06-18 00:00:00,713,13515970463685737868,7799455040398537258,28.93,0.0,36.701392156862745,0.0,0.00196078431372549,8.679,36.701392156862745,Jul-2018
2018-07-06 07:16:17,2018-07-06 07:16:17,1,1,24.79,4105VJ,Culemborg,NL,2020-06-18 00:00:00,712,11752207492367875932,9809132649381960215,24.79,0.0,31.449274509803917,0.0,0.00196078431372549,7.436999999999999,31.449274509803917,Jul-2018
2018-07-08 09:24:07,2018-07-08 09:24:07,1,1,9.22,1319EG,Almere,NL,2020-06-18 00:00:00,710,1479546486940224944,15028042310356575736,9.22,0.0,11.696745098039216,0.0,0.00196078431372549,2.766,11.696745098039216,Jul-2018
2020-04-07 12:15:00,2020-04-07 12:15:00,1,3,29.0,1069 GC,Amsterdam,NL,2020-06-18 00:00:00,71,5496643907894701188,13483441293700439395,29.0,0.0,36.79019607843137,0.0,0.00196078431372549,8.7,36.79019607843137,Apr-2020
2020-04-07 17:48:00,2020-04-07 17:48:00,1,1,15.0,6221 CW,Maastricht,NL,2020-06-18 00:00:00,71,9504987706816631861,15875565048184169855,15.0,0.0,19.02941176470588,0.0,0.00196078431372549,4.5,19.02941176470588,Apr-2020
2020-04-07 09:03:00,2020-04-07 09:03:00,1,1,38.0,2821 LV,Stolwijk,NL,2020-06-18 00:00:00,71,17205504491893465350,11911397925308578841,38.0,0.0,48.2078431372549,0.0,0.00196078431372549,11.4,48.2078431372549,Apr-2020
2018-07-09 10:34:01,2018-07-09 10:34:01,1,1,28.93,5625KG,Eindhoven,NL,2020-06-18 00:00:00,709,6729695551075842571,2820089288337615959,28.93,0.0,36.701392156862745,0.0,0.00196078431372549,8.679,36.701392156862745,Jul-2018
2018-07-10 10:20:53,2018-07-10 10:20:53,1,1,28.93,2431,Laakdal,BE,2020-06-18 00:00:00,708,2812059332997399769,18228013635620499633,28.93,0.0,36.701392156862745,0.0,0.00196078431372549,8.679,36.701392156862745,Jul-2018
2018-07-13 17:01:40,2018-07-13 17:01:40,1,1,24.79,4818GB,Breda,NL,2020-06-18 00:00:00,705,10084691437624698309,8930673875713037370,24.79,0.0,31.449274509803917,0.0,0.00196078431372549,7.436999999999999,31.449274509803917,Jul-2018
2018-07-13 08:48:23,2018-07-13 08:48:23,1,1,24.79,4413AT,Krabbendijke,NL,2020-06-18 00:00:00,705,11209647780906960889,6030952689905709053,24.79,0.0,31.449274509803917,0.0,0.00196078431372549,7.436999999999999,31.449274509803917,Jul-2018
2018-07-15 00:55:28,2018-07-15 00:55:28,1,1,12.56,1231KA,Loosdrecht,NL,2020-06-18 00:00:00,703,15097776162386354458,2118633346515547145,12.56,0.0,15.933960784313726,0.0,0.00196078431372549,3.768,15.933960784313726,Jul-2018
2020-04-08 12:46:00,2020-04-08 12:46:00,1,3,29.0,3704 RK,Zeist,NL,2020-06-18 00:00:00,70,10126359774808738430,3057250918034723899,29.0,0.0,36.79019607843137,0.0,0.00196078431372549,8.7,36.79019607843137,Apr-2020
2020-04-08 13:59:00,2020-04-08 14:04:00,1,1,38.0,9000,Wondelgem,BE,2020-06-18 00:00:00,70,892778850158963226,17509532347575788675,38.0,0.0,48.2078431372549,0.0,0.00196078431372549,11.4,48.2078431372549,Apr-2020
2020-04-08 14:45:00,2020-04-08 14:45:00,1,4,37.0,3038 JP,Rotterdam,NL,2020-06-18 00:00:00,70,12992412032395981398,1780463019629671306,37.0,0.0,46.93921568627451,0.0,0.00196078431372549,11.1,46.93921568627451,Apr-2020
2017-11-26 16:33:46,2018-07-19 13:06:29,4,4,64.72,1521AL,Wormerveer,NL,2020-06-18 00:00:00,699,3442447875973267213,15227992837296555642,16.18,0.6410958904109589,20.526392156862745,13.159385656728444,0.00784313725490196,19.416,20.526392156862745,Jul-2018
2018-07-22 17:28:20,2018-07-22 17:28:20,1,1,24.79,6573WS,Beek,NL,2020-06-18 00:00:00,696,8545867388407212505,4368668985116235538,24.79,0.0,31.449274509803917,0.0,0.00196078431372549,7.436999999999999,31.449274509803917,Jul-2018
2018-07-25 17:05:42,2018-07-25 17:05:42,1,1,28.93,4334AT,Middelburg,NL,2020-06-18 00:00:00,693,5915397733817275478,9521791140702162848,28.93,0.0,36.701392156862745,0.0,0.00196078431372549,8.679,36.701392156862745,Jul-2018
2018-07-29 15:38:57,2018-07-29 15:38:57,1,1,5.95,5612AH,Eindhoven,NL,2020-06-18 00:00:00,689,1549230552888829443,11299588993064670309,5.95,0.0,7.548333333333333,0.0,0.00196078431372549,1.785,7.548333333333333,Jul-2018
2018-07-25 14:35:06,2018-07-30 13:38:30,2,2,23.13,3021KE,Rotterdam,NL,2020-06-18 00:00:00,688,15721010508600882275,14289055959252570521,11.565,0.010958904109589041,14.671676470588235,0.16078549556809024,0.00392156862745098,6.938999999999999,14.671676470588235,Jul-2018
2018-08-02 15:38:06,2018-08-02 15:38:06,1,1,28.93,1942CK,Beverwijk,NL,2020-06-18 00:00:00,685,11852925776166605419,16503359445962736346,28.93,0.0,36.701392156862745,0.0,0.00196078431372549,8.679,36.701392156862745,Aug-2018
2018-08-04 09:19:00,2018-08-04 09:19:00,1,1,13.939999999999998,1211CC,Hilversum,NL,2020-06-18 00:00:00,683,17318836917992226831,7842901351124615478,13.939999999999998,0.0,17.68466666666666,0.0,0.00196078431372549,4.1819999999999995,17.68466666666666,Aug-2018
2018-08-06 17:18:02,2018-08-06 17:18:02,2,2,36.0,5551AK,Valkenswaard,NL,2020-06-18 00:00:00,681,10467025787148383707,12027669031063929477,18.0,0.0,22.83529411764706,0.0,0.00392156862745098,10.799999999999999,22.83529411764706,Aug-2018
2018-08-22 09:00:35,2018-08-22 09:00:35,1,1,28.93,3605cj,Maarssen,NL,2020-06-18 00:00:00,665,6392522235688063464,6229128787004054706,28.93,0.0,36.701392156862745,0.0,0.00196078431372549,8.679,36.701392156862745,Aug-2018
2018-08-23 17:47:14,2018-08-23 17:47:14,2,2,36.0,3014 VJ,Rotterdam,NL,2020-06-18 00:00:00,664,15664061986044308444,10428950826680469098,18.0,0.0,22.83529411764706,0.0,0.00392156862745098,10.799999999999999,22.83529411764706,Aug-2018
2018-08-24 05:19:45,2018-08-24 05:19:45,1,1,28.93,1023EL,Amsterdam,NL,2020-06-18 00:00:00,663,7939351797154170120,9576473213438817572,28.93,0.0,36.701392156862745,0.0,0.00196078431372549,8.679,36.701392156862745,Aug-2018
2020-04-12 12:21:00,2020-04-12 12:21:00,1,4,30.0,1098 PZ,Amsterdam,NL,2020-06-18 00:00:00,66,17606811972350318899,385158596131025092,30.0,0.0,38.05882352941176,0.0,0.00196078431372549,9.0,38.05882352941176,Apr-2020
2018-08-31 18:38:09,2018-08-31 18:38:09,1,1,24.79,2515JJ,s-Gravenhage,NL,2020-06-18 00:00:00,656,4567590514752045741,5452979162259504172,24.79,0.0,31.449274509803917,0.0,0.00196078431372549,7.436999999999999,31.449274509803917,Aug-2018
2018-09-01 14:49:12,2018-09-01 14:49:12,1,1,28.93,4614KV,Bergen op Zoom,NL,2020-06-18 00:00:00,655,2318968881616765444,14229560194086018157,28.93,0.0,36.701392156862745,0.0,0.00196078431372549,8.679,36.701392156862745,Sep-2018
2018-09-03 11:20:24,2018-09-03 11:20:24,2,2,61.49999999999999,6581 AJ,Malden,NL,2020-06-18 00:00:00,653,2690211059193360278,17790433516434733468,30.749999999999996,0.0,39.01029411764705,0.0,0.00392156862745098,18.449999999999996,39.01029411764705,Sep-2018
2018-09-05 20:28:03,2018-09-05 20:28:03,1,1,17.18,2224 SG,Katwijk,NL,2020-06-18 00:00:00,651,12743996750082644944,15559107267866736760,17.18,0.0,21.795019607843138,0.0,0.00196078431372549,5.154,21.795019607843138,Sep-2018
2018-07-25 02:25:25,2018-09-05 01:26:15,2,3,57.23,1211CC,Hilversum,NL,2020-06-18 00:00:00,651,3695564470336299070,351759094422069400,28.615,0.11232876712328767,36.30177450980392,4.077733575073865,0.00392156862745098,17.168999999999997,36.30177450980392,Sep-2018
2020-04-13 20:57:00,2020-04-13 20:57:00,1,2,23.0,3072 AP,Rotterdam,NL,2020-06-18 00:00:00,65,14297053960681696319,61699306497606842,23.0,0.0,29.178431372549017,0.0,0.00196078431372549,6.8999999999999995,29.178431372549017,Apr-2020
2020-04-13 14:57:00,2020-04-13 14:57:00,1,3,29.0,2662 CW,bergschenhoek,NL,2020-06-18 00:00:00,65,14373754856808145009,13960650545860126096,29.0,0.0,36.79019607843137,0.0,0.00196078431372549,8.7,36.79019607843137,Apr-2020
2020-04-13 13:00:00,2020-04-13 13:00:00,1,3,29.0,2681 BW,Monster,NL,2020-06-18 00:00:00,65,17848081439371385509,18108468741986535588,29.0,0.0,36.79019607843137,0.0,0.00196078431372549,8.7,36.79019607843137,Apr-2020
2020-04-13 03:53:00,2020-04-13 03:53:00,1,3,29.0,1186 ZV,Amstelveen,NL,2020-06-18 00:00:00,65,3716612525312701888,10097560208888201252,29.0,0.0,36.79019607843137,0.0,0.00196078431372549,8.7,36.79019607843137,Apr-2020
2018-09-09 16:44:33,2018-09-09 16:44:33,1,1,28.93,6171 BS,Stein,NL,2020-06-18 00:00:00,647,342116649391380811,2058229241899211426,28.93,0.0,36.701392156862745,0.0,0.00196078431372549,8.679,36.701392156862745,Sep-2018
2018-09-10 17:00:37,2018-09-10 17:00:37,1,1,28.93,1082GM,Amsterdam,NL,2020-06-18 00:00:00,646,12406712719933313031,8756079013415726767,28.93,0.0,36.701392156862745,0.0,0.00196078431372549,8.679,36.701392156862745,Sep-2018
2018-09-11 13:16:14,2018-09-11 13:16:14,1,1,24.79,4851BZ,Ulvenhout,NL,2020-06-18 00:00:00,645,14720858961618471004,11388707474567898265,24.79,0.0,31.449274509803917,0.0,0.00196078431372549,7.436999999999999,31.449274509803917,Sep-2018
2018-09-11 15:15:31,2018-09-11 15:15:31,1,1,12.56,3584BA,Utrecht,NL,2020-06-18 00:00:00,645,10466020616361278846,8575306353146417210,12.56,0.0,15.933960784313726,0.0,0.00196078431372549,3.768,15.933960784313726,Sep-2018
2020-04-14 15:11:00,2020-04-14 15:11:00,1,1,15.0,5038 DB,Tilburg,NL,2020-06-18 00:00:00,64,18312680621202567922,309320649051814348,15.0,0.0,19.02941176470588,0.0,0.00196078431372549,4.5,19.02941176470588,Apr-2020
2020-04-14 18:36:00,2020-04-14 18:36:00,1,1,38.0,4651 GL,Steenbergen,NL,2020-06-18 00:00:00,64,7932131501727982866,16779079678767478562,38.0,0.0,48.2078431372549,0.0,0.00196078431372549,11.4,48.2078431372549,Apr-2020
2018-09-18 12:31:25,2018-09-18 12:31:25,1,1,24.79,7607GG,Almelo,NL,2020-06-18 00:00:00,638,3656714181551239981,955984099327831440,24.79,0.0,31.449274509803917,0.0,0.00196078431372549,7.436999999999999,31.449274509803917,Sep-2018
2018-09-20 14:49:46,2018-09-20 14:49:46,1,1,26.03,2552 AD,s-Gravenhage,NL,2020-06-18 00:00:00,636,9630551034774869569,14891751850945320833,26.03,0.0,33.02237254901961,0.0,0.00196078431372549,7.809,33.02237254901961,Sep-2018
2018-09-21 16:22:59,2018-09-21 16:22:59,2,4,68.44000000000001,3032cg,Rotterdam,NL,2020-06-18 00:00:00,635,10191985495019508703,12373790626262970409,34.220000000000006,0.0,43.41243137254902,0.0,0.00392156862745098,20.532000000000004,43.41243137254902,Sep-2018
2018-09-22 20:54:45,2018-09-22 20:54:45,1,1,20.18,1740,Ternat,BE,2020-06-18 00:00:00,634,6733445384010410680,1711864673985608442,20.18,0.0,25.600901960784313,0.0,0.00196078431372549,6.053999999999999,25.600901960784313,Sep-2018
2020-04-15 14:07:00,2020-04-15 14:07:00,1,2,39.0,6525 EG,Nijmegen,NL,2020-06-18 00:00:00,63,2675517399635486263,8767886814142746856,39.0,0.0,49.476470588235294,0.0,0.00196078431372549,11.7,49.476470588235294,Apr-2020
2020-04-15 09:51:00,2020-04-15 09:51:00,1,3,29.0,1052 XD,amsterdam,NL,2020-06-18 00:00:00,63,2761396685930656411,314131489953473272,29.0,0.0,36.79019607843137,0.0,0.00196078431372549,8.7,36.79019607843137,Apr-2020
2020-04-15 00:43:00,2020-04-15 00:43:00,1,3,29.0,1442 AH,Purmerend,NL,2020-06-18 00:00:00,63,17113918887104672733,5153591776326766942,29.0,0.0,36.79019607843137,0.0,0.00196078431372549,8.7,36.79019607843137,Apr-2020
2018-09-27 09:36:18,2018-09-27 09:36:18,2,3,52.9,3524 SN,Utrecht,NL,2020-06-18 00:00:00,629,105840015499506960,7883271058263184781,26.45,0.0,33.55519607843137,0.0,0.00392156862745098,15.87,33.55519607843137,Sep-2018
2018-09-28 01:00:33,2018-09-28 01:00:33,3,3,99.48,8016PD,Zwolle,NL,2020-06-18 00:00:00,628,17059326389614321928,15104698940288544444,33.160000000000004,0.0,42.0676862745098,0.0,0.0058823529411764705,29.844,42.0676862745098,Sep-2018
2018-09-29 18:43:44,2018-09-29 18:43:44,1,1,28.93,1021JS,Amsterdam,NL,2020-06-18 00:00:00,627,1079458989207439334,10367253940243366134,28.93,0.0,36.701392156862745,0.0,0.00196078431372549,8.679,36.701392156862745,Sep-2018
2018-10-05 07:05:21,2018-10-05 07:05:21,1,1,24.79,3861 ml,Nijkerk,NL,2020-06-18 00:00:00,621,2637638034752260044,1605096655480885435,24.79,0.0,31.449274509803917,0.0,0.00196078431372549,7.436999999999999,31.449274509803917,Oct-2018
2018-10-05 06:13:42,2018-10-05 06:13:42,1,1,11.39,2403CE,Alphen aan den Rijn,NL,2020-06-18 00:00:00,621,15546644319110558678,5019553053256880471,11.39,0.0,14.449666666666667,0.0,0.00196078431372549,3.4170000000000003,14.449666666666667,Oct-2018
2020-04-16 16:47:00,2020-04-16 16:47:00,1,1,8.0,1076 DT,Amsterdam,NL,2020-06-18 00:00:00,62,12579508430007959731,2394511514140307363,8.0,0.0,10.149019607843137,0.0,0.00196078431372549,2.4,10.149019607843137,Apr-2020
2018-10-23 20:21:13,2020-04-16 16:48:00,2,2,20.4,1093 XR,Amsterdam,NL,2020-06-18 00:00:00,62,3475479159126801608,2445170615160812047,10.2,1.4794520547945205,12.939999999999998,19.14410958904109,0.00392156862745098,6.119999999999999,12.939999999999998,Apr-2020
2020-04-16 16:37:00,2020-04-16 16:37:00,1,1,8.0,1094 TV,Amsterdam,NL,2020-06-18 00:00:00,62,16320864846135254887,2868132109492494414,8.0,0.0,10.149019607843137,0.0,0.00196078431372549,2.4,10.149019607843137,Apr-2020
2018-10-11 23:34:16,2018-10-11 23:34:16,1,1,28.93,5037 AJ,Tilburg,NL,2020-06-18 00:00:00,615,11175743513058524623,5025860683079882315,28.93,0.0,36.701392156862745,0.0,0.00196078431372549,8.679,36.701392156862745,Oct-2018
2018-10-16 17:25:15,2018-10-16 17:25:15,1,1,28.93,1071DJ,Amsterdam,NL,2020-06-18 00:00:00,610,9935081124862247337,16574055712811577961,28.93,0.0,36.701392156862745,0.0,0.00196078431372549,8.679,36.701392156862745,Oct-2018
2020-04-17 11:50:00,2020-04-17 11:50:00,1,1,38.0,1097 BB,Amsterdam,NL,2020-06-18 00:00:00,61,11086446573088654205,4113324683085178594,38.0,0.0,48.2078431372549,0.0,0.00196078431372549,11.4,48.2078431372549,Apr-2020
2020-04-17 06:37:00,2020-04-17 06:37:00,1,3,29.0,1614 LB,Lutjebroek,NL,2020-06-18 00:00:00,61,17574471097944918755,1937490665455765955,29.0,0.0,36.79019607843137,0.0,0.00196078431372549,8.7,36.79019607843137,Apr-2020
2018-10-20 22:32:33,2018-10-20 22:32:33,2,2,51.24,6882mx,Velp,NL,2020-06-18 00:00:00,606,5204800883186055119,14212391947277223018,25.62,0.0,32.502235294117646,0.0,0.00392156862745098,15.372,32.502235294117646,Oct-2018
2018-10-23 20:18:03,2018-10-23 20:18:03,1,1,12.4,,,NL,2020-06-18 00:00:00,603,3150705786657161347,18133488277985238238,12.4,0.0,15.730980392156862,0.0,0.00196078431372549,3.7199999999999998,15.730980392156862,Oct-2018
2017-09-05 07:33:00,2018-10-23 20:19:58,3,4,47.31,1902EG,Castricum,NL,2020-06-18 00:00:00,603,2800604115163721909,218417756593884154,15.770000000000001,1.1315068493150684,20.006254901960784,22.637214450711788,0.0058823529411764705,14.193,20.006254901960784,Oct-2018
2020-04-19 21:00:00,2020-04-19 21:00:00,1,3,29.0,1096 DT,Amsterdam,NL,2020-06-18 00:00:00,59,5455942041847726838,17764403528275423947,29.0,0.0,36.79019607843137,0.0,0.00196078431372549,8.7,36.79019607843137,Apr-2020
2020-04-19 11:42:00,2020-04-19 11:42:00,1,3,29.0,1072 SV,Amsterdam,NL,2020-06-18 00:00:00,59,5377017897738150157,11423431187055485512,29.0,0.0,36.79019607843137,0.0,0.00196078431372549,8.7,36.79019607843137,Apr-2020
2018-11-26 09:07:03,2018-11-26 09:07:03,1,1,17.13,1101CH,Amsterdam,NL,2020-06-18 00:00:00,569,15262629832337775424,3246578956547861653,17.13,0.0,21.731588235294115,0.0,0.00196078431372549,5.138999999999999,21.731588235294115,Nov-2018
